tweet_id,retweeter_id,retweeter_location
1461034359582965763,2437333400,"現在俺のスマホから１号以外のアカを作成するコトが出来ぬよーTwitter社に監視されとります笑 自身のスマホで新規アカ作られへんので知人の不必要なアカウントをいただきますた助かりますた┏○""ﾍﾟｺ  他者への攻撃目的だけでTwitterやるかいフツー笑 そんなんアホでもわかるー笑"
1461034359582965763,848574265347592192,
1461034359582965763,4405884976,
1461034359582965763,2464152010,izmir
1461034359582965763,2316330944,
1461034359582965763,324795586,كندا- برتش كولومبيا
1461034359582965763,1056867002,
1461034359582965763,1337235087642005506,
1461034359582965763,1300540498457833473,
1461034359582965763,19236683,Citizen of the World
1460734002264883205,861629679886880768,"Dallas, TX"
1460734002264883205,1911042636,"Charlotte, NC"
1460734002264883205,958685377442672641,The earth
1460734002264883205,497092292,"Bonn, Allemagne"
1460734002264883205,1410968742381723648,
1460734002264883205,1219940290506698752,
1460734002264883205,59843500,42651 #Solingen #Klingenstadt
1460734002264883205,793585473956425728,
1460734002264883205,1319372627694260226,"Sibiu, România"
1460734002264883205,1269022496713515009,
1460734002264883205,1155844896088920064,Midland Michigan
1460734002264883205,1461734400979259393,
1460734002264883205,1460965522519072770,
1460734002264883205,873439990956441600,
1460734002264883205,148405713,"Kolkata, India"
1460734002264883205,1460620032103567360,
1460734002264883205,1458182907017764868,
1460734002264883205,800285150160396289,"Honolulu, HI"
1460734002264883205,1012921511273955328,
1460734002264883205,771284286989217796,allagadda
1460734002264883205,891568615018774530,
1460734002264883205,984617447121653767, U.S.A
1460734002264883205,1442541072115109892,
1460734002264883205,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
1460734002264883205,1381864463373008901,
1460734002264883205,1333803905394720768,"New Delhi, India"
1460734002264883205,1433020752211611652,Rwanda
1460734002264883205,1433661125103546368,
1460734002264883205,1461259596211924995,adana 
1460734002264883205,1371119796075560966,
1460734002264883205,1455166535769669636,
1460734002264883205,1342648539575320576,velala
1460734002264883205,1441582893390655493,
1460734002264883205,1371133165658574853,
1460734002264883205,1455450361783734276,
1460734002264883205,1114137923119669248,"Accra, Ghana Scc"
1460734002264883205,1403323462714904581,
1460734002264883205,1460290289625493505,
1460734002264883205,822546585607409670,LA & NY
1460734002264883205,1457410889934647305,
1460734002264883205,272278343,"Houston, Texas, U.S.A."
1460734002264883205,2897748295,"Lucknow, india"
1460734002264883205,830152087434620929,
1460734002264883205,1345651577802002437,"Kolkata, India"
1460734002264883205,1461001181594017796,
1460734002264883205,1402433846910414854,
1460734002264883205,918096933838733312,"Bengaluru, India"
1460734002264883205,1018257129902395392,"Brasília, Brasil"
1460734002264883205,837772065285419008,"New Delhi, India"
1460734002264883205,1315632073819009024,
1460734002264883205,1934007494,"London, UK."
1460734002264883205,1361913743500697600,
1460734002264883205,1460966554867474432,
1460734002264883205,1269713136174747650,
1460734002264883205,247132435,"Matthews, NC USA"
1460734002264883205,924947578474528768,佐賀 伊万里市
1460734002264883205,1186966535988006912,
1460734002264883205,1458964399935344640,"Florida, USA"
1460734002264883205,1444263078426824708,"Cittadella, Veneto"
1460734002264883205,1445738753956323333,
1460734002264883205,167848727,"Cusco, Peru"
1460734002264883205,357534755,
1460734002264883205,1433421363394629634,
1460734002264883205,3094232313,Italia
1460734002264883205,1253436248678699008,"Sawtry, England"
1460734002264883205,993625121834205184,Global
1460734002264883205,149300800,San Francisco
1460734002264883205,1457995041381797896,
1460734002264883205,1455128301350096897,"Bengaluru, India"
1460734002264883205,1458379325174992897,
1460734002264883205,1457563907690749953,"Charleroi, Belgique"
1460734002264883205,1452468951997292549,
1460734002264883205,323677398,"Trivandrum, India 🇮🇳"
1460734002264883205,4405884976,
1460734002264883205,1460174366424006656,Malaysia
1460734002264883205,1039074418188668928,"Tirupati, India"
1460734002264883205,1420296350852395011,
1460734002264883205,1417106674679123976,Pakistan
1460734002264883205,1034572631025098754,El Mundo
1460734002264883205,38105260,"Melbourne, Victoria"
1460734002264883205,1406290116419719177,
1460734002264883205,178736813,"Mulki, Mangalore"
1460734002264883205,1452806174399766529,
1460734002264883205,6736572,"Newcastle, NSW, Australia"
1460734002264883205,1223502466358108161,"Hyderabad, India"
1460734002264883205,277262146,"San Luis Obispo, CA"
1460734002264883205,831386988922142721,India
1460734002264883205,1255903598455558146,
1460734002264883205,1307598418802388992,Brain Cybernetics
1460734002264883205,1382798524958478340,"Chon Buri, Thailand"
1460734002264883205,963057408,Libya
1460734002264883205,196707379,paradise
1460734002264883205,1460791398299439104,
1460734002264883205,826695811127971840,"Chennai, India"
1460317599875534848,861629679886880768,"Dallas, TX"
1460317599875534848,1013181691005894666,"Alabama, USA"
1460317599875534848,1205842090321731584,"Accra, Ghana"
1460317599875534848,1113159183946452993,
1460317599875534848,1459814810045284354,
1460317599875534848,1461301498244177924,
1460317599875534848,1461259596211924995,adana 
1460317599875534848,1342648539575320576,velala
1460317599875534848,1456474259178459139,
1460317599875534848,1441582893390655493,
1460317599875534848,501117309,Seattle
1460317599875534848,1460290289625493505,
1460317599875534848,3402520873,日本
1460317599875534848,918096933838733312,"Bengaluru, India"
1460317599875534848,1367410222264942592,
1460317599875534848,1361913743500697600,
1460317599875534848,1445738753956323333,
1460317599875534848,1459489790601031680,
1460317599875534848,1034572631025098754,El Mundo
1460317599875534848,1459746633743167488,
1460317599875534848,1067453277502140416,Cyberspace
1460317599875534848,1365173407415898113,"Kota Parepare, Sulawesi Selata"
1460317599875534848,1437007298,United States
1460317599875534848,922249838330126337,"Washington, USA"
1460317599875534848,582223009,"Seattle, WA"
1460317599875534848,1460253894777327625,
1460317599875534848,1345651577802002437,"Kolkata, India"
1460317599875534848,1459893317785817088,New York
1460317599875534848,277262146,"San Luis Obispo, CA"
1460317599875534848,914950225185460224,India
1460317599875534848,1460261964194758658,
1460317599875534848,1341807515772792834,"Omaha, NE"
1460317599875534848,1417106674679123976,Pakistan
1460317599875534848,194961673,"Atlanta, GA"
1460317599875534848,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
1460317599875534848,1460552793295835137,
1460317599875534848,1431143837255176197,
1460317599875534848,1244171288530345984,
1460317599875534848,3001202519,Kayes Mali
1460317599875534848,1456603631617146880,
1460317599875534848,831386988922142721,India
1460317599875534848,1456010480514998285,
1460317599875534848,1409534340048977925,
1460317599875534848,323677398,"Trivandrum, India 🇮🇳"
1460317599875534848,2834649107,"Rodos, Greece"
1460317599875534848,1456006274110394370,
1460317599875534848,1404681521097740291,
1460317599875534848,713921676610781184,"Dammam, Kingdom of Saudi Arabia"
1460317599875534848,1445723757490933760,
1460317599875534848,314753131,"Seattle, WA"
1460317599875534848,1334443345733537792,
1460317599875534848,1335455310060937216,देवली-टोक (राजस्थान)
1460317599875534848,1458355533526618113,
1460317599875534848,1423865600158277637,
1460317599875534848,1434562228871737344,
1460317599875534848,1260147703687700480,
1460317599875534848,1336563570931167232,
1460317599875534848,387582927,Japan
1460317599875534848,1098095396,
1460317599875534848,282280747,"Seattle, WA"
1460317599875534848,82350646,"Porto, Portugal"
1460317599875534848,1205558443144138757,"Gorakhpur, India"
1460317599875534848,1384672674744504321,
1460317599875534848,148405713,"Kolkata, India"
1460317599875534848,3094232313,Italia
1460317599875534848,695375397114896384,Ghana
1460317599875534848,701314473328414720,Philippines 🇵🇭
1460317599875534848,1440714238138355723,
1460317599875534848,771284286989217796,allagadda
1460317599875534848,38105260,"Melbourne, Victoria"
1460317599875534848,1442565893259599877,"Rock City, Arkansas"
1460317599875534848,771241255690903552,
1460317599875534848,1456400221445967877,
1460317599875534848,1459255994991661064,
1460317599875534848,1159399786706956288,
1460317599875534848,1088810262625468416,
1460317599875534848,1726198362,
1460317599875534848,1286991854047834113,
1460317599875534848,3136367280,Dubai/Muscat/Lahore
1460317599875534848,27979261,San Francisco Bay Area
1460317599875534848,1375406750749188097,United States
1460317599875534848,385023518,ZUHAUSE
1460317599875534848,254446436,tokyo
1460317599875534848,1445478572521504774,"Orlando, FL"
1460317599875534848,902043561000034304,Delhi 
1460317599875534848,1260654032,"Kitchener, Ontario, Canada"
1460317599875534848,15497928,SF - DC - CHI - ATL
1460317599875534848,1406290116419719177,
1460317599875534848,430312876,"Houston/Pearland, Texas"
1460317599875534848,176055192,"London, England"
1460317599875534848,957808962983755776,
1460317599875534848,1182258156170293249,Riyadh
1459937906525556739,861629679886880768,"Dallas, TX"
1459937906525556739,1462152851141103634,
1459937906525556739,4837155879,
1459937906525556739,1381852797277253632,
1459937906525556739,1381864463373008901,
1459937906525556739,1342648539575320576,velala
1459937906525556739,1441582893390655493,
1459937906525556739,1450895297161285633,United States
1459937906525556739,1012692323669405696,
1459937906525556739,918096933838733312,"Bengaluru, India"
1459937906525556739,1034572631025098754,El Mundo
1459937906525556739,922249838330126337,"Washington, USA"
1459937906525556739,1459893317785817088,New York
1459937906525556739,1460261964194758658,
1459937906525556739,1459104198742712334,
1459937906525556739,1428535907578040320,
1459937906525556739,1087718267601338368,"Dhaka, Bangladesh"
1459937906525556739,171180701,
1459937906525556739,1427286386479144965,Islas Caimán.
1459937906525556739,1292998676768587780,
1459937906525556739,1459489790601031680,
1459937906525556739,1457591637324931075,United States
1459937906525556739,847693263502950404,
1459937906525556739,1409329636954148869,"Surrey, British Columbia"
1459937906525556739,1284950899111198720,USA Russia UK London  Germany
1459937906525556739,771284286989217796,allagadda
1459937906525556739,1442565893259599877,"Rock City, Arkansas"
1459937906525556739,254577814,ሞስኮ
1459937906525556739,1255903598455558146,
1459937906525556739,4212582497,"Las Vegas, NV"
1459937906525556739,1436418878066860040,
1459937906525556739,3094232313,Italia
1459937906525556739,1228944461129904129,
1459937906525556739,768731225271959552,
1459937906525556739,1455991988755607555,
1459937906525556739,1433817097667219461,
1459937906525556739,1433421363394629634,
1459937906525556739,1459787657974665217,
1459937906525556739,323677398,"Trivandrum, India 🇮🇳"
1459937906525556739,1186716045094117378,"Nordrhein-Westfalen, Deutschla"
1459937906525556739,1417106674679123976,Pakistan
1459937906525556739,1460109911602659328,
1459937906525556739,970944478205939712,India
1459937906525556739,196707379,paradise
1459937906525556739,149300800,San Francisco
1459937906525556739,1400003232,
1459937906525556739,1085366414788227072,
1459937906525556739,1411714253568970765,
1459937906525556739,1455027873585184769,
1459937906525556739,1451128948637663232,
1459937906525556739,1159958966153015296,
1459937906525556739,1459476170244694020,
1459937906525556739,1459669336516444165,
1459937906525556739,2741170557,
1459937906525556739,1094297482706616320,
1459937906525556739,2743810270,
1459937906525556739,901169035,Vancouver_Canada
1459937906525556739,610297975,
1459937906525556739,3036891512,"Chennai, India"
1459937906525556739,1455168569071869953,TX
1459937906525556739,1433695692036481024,"Johannesburg, South Africa"
1459937906525556739,1406290116419719177,
1459937906525556739,1176045030022107136,"Idaho, USA"
1459937906525556739,1445339038521741319,
1459937906525556739,228063250,
1459937906525556739,348539173,
1459937906525556739,130142596,
1459937906525556739,562990095,"Lagos, Nigeria"
1459937906525556739,815814484765741056,"Los Angeles, CA"
1459937906525556739,116465142,Atlanta
1459937906525556739,893086907508420608,
1459937906525556739,1249615700,
1459937906525556739,2385061622,"Sao Paulo, Brazil"
1459937906525556739,1190303177725202432,"Bhubaneshwar, India"
1459937906525556739,1182258156170293249,Riyadh
1459937906525556739,705306164167311360,"Magodo estate Lagos mainland ,"
1459937906525556739,1443840264213311536,rooftop 
1459937906525556739,1217340912243638273,"Bareilly, India"
1459937906525556739,151274219,"Ashland, Virginia"
1459937906525556739,3935994083,
1459937906525556739,1114481686828462080,
1459937906525556739,1378435871750426626,
1459937906525556739,633580141,Bilbao
1459937906525556739,440239672,
1459937906525556739,751744801121329152,"Seoul, South Korea"
1459937906525556739,198249585,Heidelberg
1459937906525556739,1317835923816591360,DSM
1459937906525556739,387270755,"Cennet koyu,Göltürkbükü Bodrum"
1459937906525556739,258788589,
1459937906525556739,899474561514651648,"Jammu, Jammu & Kashmir, India"
1459937906525556739,895165274281955329,
1459937906525556739,1271306223829172225,Kenya
1459937906525556739,1453158802015068162,
1459937906525556739,831537433,South Africa
1459937906525556739,1156310806327451649,
1459937855577280514,1459572335271460870,
1459937855577280514,861629679886880768,"Dallas, TX"
1459937855577280514,4837155879,
1459937855577280514,1455302769557057539,
1459937855577280514,1352667285744463873,𝐤𝐥𝐚..𝐦𝐮𝐤𝐨..𝐬𝐫𝐭
1459937855577280514,1460961520473497610,
1459937855577280514,1342648539575320576,velala
1459937855577280514,1441582893390655493,
1459937855577280514,918096933838733312,"Bengaluru, India"
1459937855577280514,1361913743500697600,
1459937855577280514,1460966554867474432,
1459937855577280514,1433364119957037059,
1459937855577280514,1010142807405793281,
1459937855577280514,922249838330126337,"Washington, USA"
1459937855577280514,1459893317785817088,New York
1459937855577280514,1451944378826575875,
1459937855577280514,1458373432932855808,
1459937855577280514,1459104198742712334,
1459937855577280514,1186966535988006912,
1459937855577280514,1427286386479144965,Islas Caimán.
1459937855577280514,1420296350852395011,
1459937855577280514,1456006274110394370,
1459937855577280514,1423865600158277637,
1459937855577280514,1409329636954148869,"Surrey, British Columbia"
1459937855577280514,1284950899111198720,USA Russia UK London  Germany
1459937855577280514,771284286989217796,allagadda
1459937855577280514,1442565893259599877,"Rock City, Arkansas"
1459937855577280514,1578611251,
1459937855577280514,1406629316675440647,🌎planet EARTH🌍
1459937855577280514,1435874567667417090,
1459937855577280514,45249172,"London, UK"
1459937855577280514,1255903598455558146,
1459937855577280514,1436421170459516948,
1459937855577280514,3094232313,Italia
1459937855577280514,768731225271959552,
1459937855577280514,1455991988755607555,
1459937855577280514,1410626063814643717,
1459937855577280514,1459910371104358404,
1459937855577280514,1459489790601031680,
1459937855577280514,1433421363394629634,
1459937855577280514,1459787657974665217,
1459937855577280514,1252638295701454850,
1459937855577280514,1186716045094117378,"Nordrhein-Westfalen, Deutschla"
1459937855577280514,1449679548769918977,
1459937855577280514,1417106674679123976,Pakistan
1459937855577280514,196707379,paradise
1459937855577280514,1400003232,
1459937855577280514,1085366414788227072,
1459937855577280514,1411714253568970765,
1459937855577280514,1239994491571970049,NYC 
1459937855577280514,1265868941605236740,Vijayawada
1459937855577280514,1433049365736689673,
1459937855577280514,1446155604708429824,
1459937855577280514,417065145,"Solapur, India"
1459937855577280514,1159958966153015296,
1459937855577280514,2741170557,
1459937855577280514,1094297482706616320,
1459937855577280514,610297975,
1459937855577280514,1353421647865327618,Pakistan
1459937855577280514,1034572631025098754,El Mundo
1459937855577280514,1951619215,
1459937855577280514,957808962983755776,
1459937855577280514,1455168569071869953,TX
1459937855577280514,1433695692036481024,"Johannesburg, South Africa"
1459937855577280514,1406290116419719177,
1459937855577280514,1176045030022107136,"Idaho, USA"
1459937855577280514,1457916914114736131,Planet Earth
1459937855577280514,228063250,
1459937855577280514,348539173,
1459937855577280514,1459959925913038848,
1459937855577280514,1245697316234952704,BCN
1459937855577280514,130142596,
1459937855577280514,562990095,"Lagos, Nigeria"
1459937855577280514,1441625559222554626,
1459937855577280514,1038415661758918657,"Manchester, England"
1459937855577280514,1249615700,
1459937855577280514,1182258156170293249,Riyadh
1459937855577280514,2385061622,"Sao Paulo, Brazil"
1459937855577280514,1190303177725202432,"Bhubaneshwar, India"
1459937855577280514,1367567898441625602,Ukraine
1459937855577280514,705306164167311360,"Magodo estate Lagos mainland ,"
1459937855577280514,1112715478961512451,
1459937855577280514,1217340912243638273,"Bareilly, India"
1459937855577280514,3935994083,
1459937855577280514,1245087081744891905,Nausori
1459937855577280514,1114481686828462080,
1459937855577280514,1378435871750426626,
1459937855577280514,566640553,
1459937855577280514,440239672,
1459937855577280514,101780826,Japan
1459937855577280514,198249585,Heidelberg
1459937855577280514,1317835923816591360,DSM
1459937855577280514,387270755,"Cennet koyu,Göltürkbükü Bodrum"
1459937855577280514,258788589,
1459937626341855236,1447633906509942787,
1459937626341855236,254577814,ሞስኮ
1459937626341855236,1445738753956323333,
1459937626341855236,1457404275064180739,
1459937626341855236,1241069028,Jintur
1459937626341855236,1159958966153015296,
1459937626341855236,1242795306036547584,Himmel
1459937626341855236,1034572631025098754,El Mundo
1459937626341855236,957808962983755776,
1459937626341855236,281633854,"Harare, Zimbabwe"
1459937626341855236,1433695692036481024,"Johannesburg, South Africa"
1459937626341855236,1176045030022107136,"Idaho, USA"
1459937626341855236,228063250,
1459937626341855236,1196129835170631681,
1459937626341855236,1038415661758918657,"Manchester, England"
1459937626341855236,1249615700,
1459937626341855236,543772614,
1459937626341855236,2385061622,"Sao Paulo, Brazil"
1459937626341855236,1284581663050215425,
1459937626341855236,3935994083,
1459937626341855236,1245087081744891905,Nausori
1459937626341855236,1395327103894097931,
1459937626341855236,387270755,"Cennet koyu,Göltürkbükü Bodrum"
1459937626341855236,57586968,Bangkok
1459937626341855236,1438705637249077249,"Bihar, India "
1459937626341855236,705306164167311360,"Magodo estate Lagos mainland ,"
1459937626341855236,1156310806327451649,
1459937626341855236,1184420106106998785,Earth
1459937626341855236,695375397114896384,Ghana
