,tweet_id,retweeter_id,retweeter_location
108,1461034359582965763,1034572631025098754,El Mundo
109,1461034359582965763,1155844896088920064,Midland Michigan
110,1461034359582965763,1309939571224788992,"Delhi, India"
111,1461034359582965763,82350646,"Porto, Portugal"
112,1461034359582965763,771284286989217796,allagadda
113,1461034359582965763,23032310,"Washington, DC"
114,1461034359582965763,22048180,Paradise Valley Arizona
115,1461034359582965763,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
116,1461034359582965763,612588820,Paris
117,1461034359582965763,729186620,United States
118,1461034359582965763,323677398,"Trivandrum, India 🇮🇳"
119,1461034359582965763,1461227507647229964,Louisiana 
120,1461034359582965763,148405713,"Kolkata, India"
121,1461034359582965763,1417106674679123976,Pakistan
122,1461034359582965763,322225068,"Delhi, India"
123,1461034359582965763,387582927,Japan
124,1461034359582965763,1458172977405730821,United States 
125,1461034359582965763,1162667970985779201,"Rajasthan, India"
126,1461034359582965763,1114137923119669248,"Accra, Ghana Scc"
127,1461034359582965763,1340226868570558464,المدينة WILAYAH PERSEKUTUAN🌐
128,1461034359582965763,35817996,"Seattle, WA"
129,1461034359582965763,701314473328414720,Philippines 🇵🇭
130,1461034359582965763,695375397114896384,Ghana
131,1461034359582965763,49344076,Earth 🇪🇺🌍
132,1461034359582965763,1240059200811618305,JAPAN
133,1461034359582965763,2385061622,"Sao Paulo, Brazil"
134,1461034359582965763,1182258156170293249,Riyadh
135,1461034359582965763,125949331,"Glasgow & Edinburgh, UK"
136,1461034359582965763,1785583254,World Wide
137,1461034359582965763,1187326702457778177,"New Delhi, India"
138,1461034359582965763,4287867324,"Kingston, Ontario"
139,1461034359582965763,1008261242631307266,the subcontinent
140,1461034359582965763,2897748295,"Lucknow, india"
141,1461034359582965763,260756478,Australia
142,1461034359582965763,1366836543999139850,"Baltimore, MD"
143,1461034359582965763,1207428788369248256,"Denver, CO"
144,1461034359582965763,867736019394625536,"Gridley, CA"
145,1461034359582965763,359085676,"Amman, Hashemite Kingdom of Jo"
146,1461034359582965763,3094232313,Italia
147,1461034359582965763,1485664291,"Brookline, Massachusetts, USA"
148,1461034359582965763,1245765960671342592,"Johannesburg, South Africa"
149,1461034359582965763,2437333400,"現在俺のスマホから１号以外のアカを作成するコトが出来ぬよーTwitter社に監視されとります笑 自身のスマホで新規アカ作られへんので知人の不必要なアカウントをいただきますた助かりますた┏○""ﾍﾟｺ  他者への攻撃目的だけでTwitterやるかいフツー笑 そんなんアホでもわかるー笑"
150,1461034359582965763,2464152010,izmir
151,1461034359582965763,324795586,كندا- برتش كولومبيا
152,1461034359582965763,19236683,Citizen of the World
153,1460734002264883205,861629679886880768,"Dallas, TX"
154,1460734002264883205,1911042636,"Charlotte, NC"
155,1460734002264883205,958685377442672641,The earth
156,1460734002264883205,497092292,"Bonn, Allemagne"
157,1460734002264883205,59843500,42651 #Solingen #Klingenstadt
158,1460734002264883205,1319372627694260226,"Sibiu, România"
159,1460734002264883205,1155844896088920064,Midland Michigan
160,1460734002264883205,148405713,"Kolkata, India"
161,1460734002264883205,800285150160396289,"Honolulu, HI"
162,1460734002264883205,771284286989217796,allagadda
163,1460734002264883205,984617447121653767, U.S.A
164,1460734002264883205,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
165,1460734002264883205,1333803905394720768,"New Delhi, India"
166,1460734002264883205,1433020752211611652,Rwanda
167,1460734002264883205,1461259596211924995,adana 
168,1460734002264883205,1342648539575320576,velala
169,1460734002264883205,1114137923119669248,"Accra, Ghana Scc"
170,1460734002264883205,822546585607409670,LA & NY
171,1460734002264883205,272278343,"Houston, Texas, U.S.A."
172,1460734002264883205,2897748295,"Lucknow, india"
173,1460734002264883205,1345651577802002437,"Kolkata, India"
174,1460734002264883205,918096933838733312,"Bengaluru, India"
175,1460734002264883205,1018257129902395392,"Brasília, Brasil"
176,1460734002264883205,837772065285419008,"New Delhi, India"
177,1460734002264883205,1934007494,"London, UK."
178,1460734002264883205,247132435,"Matthews, NC USA"
179,1460734002264883205,924947578474528768,佐賀 伊万里市
180,1460734002264883205,1458964399935344640,"Florida, USA"
181,1460734002264883205,1444263078426824708,"Cittadella, Veneto"
182,1460734002264883205,167848727,"Cusco, Peru"
183,1460734002264883205,3094232313,Italia
184,1460734002264883205,1253436248678699008,"Sawtry, England"
185,1460734002264883205,993625121834205184,Global
186,1460734002264883205,149300800,San Francisco
187,1460734002264883205,1455128301350096897,"Bengaluru, India"
188,1460734002264883205,1457563907690749953,"Charleroi, Belgique"
189,1460734002264883205,323677398,"Trivandrum, India 🇮🇳"
190,1460734002264883205,1460174366424006656,Malaysia
191,1460734002264883205,1039074418188668928,"Tirupati, India"
192,1460734002264883205,1417106674679123976,Pakistan
193,1460734002264883205,1034572631025098754,El Mundo
194,1460734002264883205,38105260,"Melbourne, Victoria"
195,1460734002264883205,178736813,"Mulki, Mangalore"
196,1460734002264883205,6736572,"Newcastle, NSW, Australia"
197,1460734002264883205,1223502466358108161,"Hyderabad, India"
198,1460734002264883205,277262146,"San Luis Obispo, CA"
199,1460734002264883205,831386988922142721,India
200,1460734002264883205,1307598418802388992,Brain Cybernetics
201,1460734002264883205,1382798524958478340,"Chon Buri, Thailand"
202,1460734002264883205,963057408,Libya
203,1460734002264883205,196707379,paradise
204,1460734002264883205,826695811127971840,"Chennai, India"
205,1460317599875534848,861629679886880768,"Dallas, TX"
206,1460317599875534848,1013181691005894666,"Alabama, USA"
207,1460317599875534848,1205842090321731584,"Accra, Ghana"
208,1460317599875534848,1461259596211924995,adana 
209,1460317599875534848,1342648539575320576,velala
210,1460317599875534848,501117309,Seattle
211,1460317599875534848,3402520873,日本
212,1460317599875534848,918096933838733312,"Bengaluru, India"
213,1460317599875534848,1034572631025098754,El Mundo
214,1460317599875534848,1067453277502140416,Cyberspace
215,1460317599875534848,1365173407415898113,"Kota Parepare, Sulawesi Selata"
216,1460317599875534848,1437007298,United States
217,1460317599875534848,922249838330126337,"Washington, USA"
218,1460317599875534848,582223009,"Seattle, WA"
219,1460317599875534848,1345651577802002437,"Kolkata, India"
220,1460317599875534848,1459893317785817088,New York
221,1460317599875534848,277262146,"San Luis Obispo, CA"
222,1460317599875534848,914950225185460224,India
223,1460317599875534848,1341807515772792834,"Omaha, NE"
224,1460317599875534848,1417106674679123976,Pakistan
225,1460317599875534848,194961673,"Atlanta, GA"
226,1460317599875534848,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
227,1460317599875534848,3001202519,Kayes Mali
228,1460317599875534848,831386988922142721,India
229,1460317599875534848,323677398,"Trivandrum, India 🇮🇳"
230,1460317599875534848,2834649107,"Rodos, Greece"
231,1460317599875534848,713921676610781184,"Dammam, Kingdom of Saudi Arabia"
232,1460317599875534848,314753131,"Seattle, WA"
233,1460317599875534848,1335455310060937216,देवली-टोक (राजस्थान)
234,1460317599875534848,387582927,Japan
235,1460317599875534848,282280747,"Seattle, WA"
236,1460317599875534848,82350646,"Porto, Portugal"
237,1460317599875534848,1205558443144138757,"Gorakhpur, India"
238,1460317599875534848,148405713,"Kolkata, India"
239,1460317599875534848,3094232313,Italia
240,1460317599875534848,695375397114896384,Ghana
241,1460317599875534848,701314473328414720,Philippines 🇵🇭
242,1460317599875534848,771284286989217796,allagadda
243,1460317599875534848,38105260,"Melbourne, Victoria"
244,1460317599875534848,1442565893259599877,"Rock City, Arkansas"
245,1460317599875534848,3136367280,Dubai/Muscat/Lahore
246,1460317599875534848,27979261,San Francisco Bay Area
247,1460317599875534848,1375406750749188097,United States
248,1460317599875534848,385023518,ZUHAUSE
249,1460317599875534848,254446436,tokyo
250,1460317599875534848,1445478572521504774,"Orlando, FL"
251,1460317599875534848,902043561000034304,Delhi 
252,1460317599875534848,1260654032,"Kitchener, Ontario, Canada"
253,1460317599875534848,15497928,SF - DC - CHI - ATL
254,1460317599875534848,430312876,"Houston/Pearland, Texas"
255,1460317599875534848,176055192,"London, England"
256,1460317599875534848,1182258156170293249,Riyadh
257,1459937906525556739,861629679886880768,"Dallas, TX"
258,1459937906525556739,1342648539575320576,velala
259,1459937906525556739,1450895297161285633,United States
260,1459937906525556739,918096933838733312,"Bengaluru, India"
261,1459937906525556739,1034572631025098754,El Mundo
262,1459937906525556739,922249838330126337,"Washington, USA"
263,1459937906525556739,1459893317785817088,New York
264,1459937906525556739,1087718267601338368,"Dhaka, Bangladesh"
265,1459937906525556739,1427286386479144965,Islas Caimán.
266,1459937906525556739,1457591637324931075,United States
267,1459937906525556739,1409329636954148869,"Surrey, British Columbia"
268,1459937906525556739,1284950899111198720,USA Russia UK London  Germany
269,1459937906525556739,771284286989217796,allagadda
270,1459937906525556739,1442565893259599877,"Rock City, Arkansas"
271,1459937906525556739,254577814,ሞስኮ
272,1459937906525556739,4212582497,"Las Vegas, NV"
273,1459937906525556739,3094232313,Italia
274,1459937906525556739,323677398,"Trivandrum, India 🇮🇳"
275,1459937906525556739,1186716045094117378,"Nordrhein-Westfalen, Deutschla"
276,1459937906525556739,1417106674679123976,Pakistan
277,1459937906525556739,970944478205939712,India
278,1459937906525556739,196707379,paradise
279,1459937906525556739,149300800,San Francisco
280,1459937906525556739,901169035,Vancouver_Canada
281,1459937906525556739,3036891512,"Chennai, India"
282,1459937906525556739,1455168569071869953,TX
283,1459937906525556739,1433695692036481024,"Johannesburg, South Africa"
284,1459937906525556739,1176045030022107136,"Idaho, USA"
285,1459937906525556739,562990095,"Lagos, Nigeria"
286,1459937906525556739,815814484765741056,"Los Angeles, CA"
287,1459937906525556739,116465142,Atlanta
288,1459937906525556739,2385061622,"Sao Paulo, Brazil"
289,1459937906525556739,1190303177725202432,"Bhubaneshwar, India"
290,1459937906525556739,1182258156170293249,Riyadh
291,1459937906525556739,705306164167311360,"Magodo estate Lagos mainland ,"
292,1459937906525556739,1443840264213311536,rooftop 
293,1459937906525556739,1217340912243638273,"Bareilly, India"
294,1459937906525556739,151274219,"Ashland, Virginia"
295,1459937906525556739,633580141,Bilbao
296,1459937906525556739,751744801121329152,"Seoul, South Korea"
297,1459937906525556739,198249585,Heidelberg
298,1459937906525556739,1317835923816591360,DSM
299,1459937906525556739,387270755,"Cennet koyu,Göltürkbükü Bodrum"
300,1459937906525556739,899474561514651648,"Jammu, Jammu & Kashmir, India"
301,1459937906525556739,1271306223829172225,Kenya
302,1459937906525556739,831537433,South Africa
303,1459937855577280514,861629679886880768,"Dallas, TX"
304,1459937855577280514,1352667285744463873,𝐤𝐥𝐚..𝐦𝐮𝐤𝐨..𝐬𝐫𝐭
305,1459937855577280514,1342648539575320576,velala
306,1459937855577280514,918096933838733312,"Bengaluru, India"
307,1459937855577280514,922249838330126337,"Washington, USA"
308,1459937855577280514,1459893317785817088,New York
309,1459937855577280514,1427286386479144965,Islas Caimán.
310,1459937855577280514,1409329636954148869,"Surrey, British Columbia"
311,1459937855577280514,1284950899111198720,USA Russia UK London  Germany
312,1459937855577280514,771284286989217796,allagadda
313,1459937855577280514,1442565893259599877,"Rock City, Arkansas"
314,1459937855577280514,1406629316675440647,🌎planet EARTH🌍
315,1459937855577280514,45249172,"London, UK"
316,1459937855577280514,3094232313,Italia
317,1459937855577280514,1186716045094117378,"Nordrhein-Westfalen, Deutschla"
318,1459937855577280514,1417106674679123976,Pakistan
319,1459937855577280514,196707379,paradise
320,1459937855577280514,1239994491571970049,NYC 
321,1459937855577280514,1265868941605236740,Vijayawada
322,1459937855577280514,417065145,"Solapur, India"
323,1459937855577280514,1353421647865327618,Pakistan
324,1459937855577280514,1034572631025098754,El Mundo
325,1459937855577280514,1455168569071869953,TX
326,1459937855577280514,1433695692036481024,"Johannesburg, South Africa"
327,1459937855577280514,1176045030022107136,"Idaho, USA"
328,1459937855577280514,1457916914114736131,Planet Earth
329,1459937855577280514,1245697316234952704,BCN
330,1459937855577280514,562990095,"Lagos, Nigeria"
331,1459937855577280514,1038415661758918657,"Manchester, England"
332,1459937855577280514,1182258156170293249,Riyadh
333,1459937855577280514,2385061622,"Sao Paulo, Brazil"
334,1459937855577280514,1190303177725202432,"Bhubaneshwar, India"
335,1459937855577280514,1367567898441625602,Ukraine
336,1459937855577280514,705306164167311360,"Magodo estate Lagos mainland ,"
337,1459937855577280514,1217340912243638273,"Bareilly, India"
338,1459937855577280514,1245087081744891905,Nausori
339,1459937855577280514,101780826,Japan
340,1459937855577280514,198249585,Heidelberg
341,1459937855577280514,1317835923816591360,DSM
342,1459937855577280514,387270755,"Cennet koyu,Göltürkbükü Bodrum"
343,1459937626341855236,254577814,ሞስኮ
344,1459937626341855236,1241069028,Jintur
345,1459937626341855236,1242795306036547584,Himmel
346,1459937626341855236,1034572631025098754,El Mundo
347,1459937626341855236,281633854,"Harare, Zimbabwe"
348,1459937626341855236,1433695692036481024,"Johannesburg, South Africa"
349,1459937626341855236,1176045030022107136,"Idaho, USA"
350,1459937626341855236,1038415661758918657,"Manchester, England"
351,1459937626341855236,2385061622,"Sao Paulo, Brazil"
352,1459937626341855236,1245087081744891905,Nausori
353,1459937626341855236,387270755,"Cennet koyu,Göltürkbükü Bodrum"
354,1459937626341855236,57586968,Bangkok
355,1459937626341855236,1438705637249077249,"Bihar, India "
356,1459937626341855236,705306164167311360,"Magodo estate Lagos mainland ,"
357,1459937626341855236,1184420106106998785,Earth
358,1459937626341855236,695375397114896384,Ghana
359,1459937626341855236,843999904598974465,THENI.TAMILNADU
360,1459937626341855236,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
361,1459937626341855236,1250715396518416385,"California, USA"
362,1459937626341855236,2371284973,"Western Wastelands, USA"
363,1459937626341855236,997325180270768128,"Accra, Ghana"
364,1459937626341855236,859889153403740164,Paris Najd
365,1459937626341855236,872480005644857346,Kla 6th street
366,1459937626341855236,4613996528,"ѕαgαя, мα∂нуα ρяα∂єѕн"
367,1459937626341855236,564790115,"Portland, OR"
368,1459937626341855236,950965949011644417,India
369,1459937626341855236,1438465624901046276,In the Department of Justice 
370,1459937626341855236,1170679079453880320,"Northampton, Western Australia"
371,1459937626341855236,1397498835463774208,"Houston, Texas"
372,1459937626341855236,1272115676954664960,"Narang Mandi لاہور, پاکستان"
373,1459937588421136388,861629679886880768,"Dallas, TX"
374,1459937588421136388,2534170500,pakistan
375,1459937588421136388,1342648539575320576,velala
376,1459937588421136388,918096933838733312,"Bengaluru, India"
377,1459937588421136388,922249838330126337,"Washington, USA"
378,1459937588421136388,1403442180673335297,India
379,1459937588421136388,1460405988515880963,"Miami Beach, FL"
380,1459937588421136388,3001202519,Kayes Mali
381,1459937588421136388,29486496,"Beijing, China"
382,1459937588421136388,1409369000895602691,"Hạ Đình, Thanh Xuân, Hà Nội"
383,1459937588421136388,771284286989217796,allagadda
384,1459937588421136388,1442565893259599877,"Rock City, Arkansas"
385,1459937588421136388,23162881,USA
386,1459937588421136388,1406629316675440647,🌎planet EARTH🌍
387,1459937588421136388,1205757870727282688,"Uttar Pradesh, India"
388,1459937588421136388,1460219508199677952,"Arusha, Tanzania"
389,1459937588421136388,3094232313,Italia
390,1459937588421136388,148405713,"Kolkata, India"
391,1459937588421136388,800285150160396289,"Honolulu, HI"
392,1459937588421136388,1421041568811606017,"Mumbai, India"
393,1459937588421136388,1103199807445913601,Iraq
394,1459937588421136388,3315779812, Africa
395,1459937588421136388,3343688313,"Kampala, Uganda"
396,1459937588421136388,1186716045094117378,"Nordrhein-Westfalen, Deutschla"
397,1459937588421136388,1417106674679123976,Pakistan
398,1459937588421136388,3384920352,"San Clemente, CA"
399,1459937588421136388,196707379,paradise
400,1459937588421136388,1265868941605236740,Vijayawada
401,1459937588421136388,1162667970985779201,"Rajasthan, India"
402,1459937588421136388,387582927,Japan
403,1459937588421136388,1385260019663446021,"Gol Pahariya, Gwalior"
404,1459937588421136388,738631820,"Cox's Bazar, Bangladesh"
405,1459937588421136388,1261608637677568002,"Cox's Bazar, Refugee Camp"
406,1459937588421136388,82350646,"Porto, Portugal"
407,1459937588421136388,701314473328414720,Philippines 🇵🇭
408,1459937588421136388,1242795306036547584,Himmel
409,1459937588421136388,141594918,Japan
410,1459937588421136388,901169035,Vancouver_Canada
411,1459937588421136388,1377297812623388672,Cuba @ University Of Cuba
412,1459937588421136388,1034572631025098754,El Mundo
413,1459937588421136388,1455168569071869953,TX
414,1459937588421136388,450196004,QATAR-DOHA
415,1459937588421136388,954357652141744128,"बिजनौर, भारत 🇮🇳🇮🇳 "
416,1459937588421136388,1433695692036481024,"Johannesburg, South Africa"
417,1459937588421136388,1176045030022107136,"Idaho, USA"
418,1459240086554304517,1205842090321731584,"Accra, Ghana"
419,1459240086554304517,1433020752211611652,Rwanda
420,1459240086554304517,1342648539575320576,velala
421,1459240086554304517,918096933838733312,"Bengaluru, India"
422,1459240086554304517,1034572631025098754,El Mundo
423,1459240086554304517,922249838330126337,"Washington, USA"
424,1459240086554304517,1442565893259599877,"Rock City, Arkansas"
425,1459240086554304517,1406629316675440647,🌎planet EARTH🌍
426,1459240086554304517,281675123,"Beirut, Lebanon"
427,1459240086554304517,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
428,1459240086554304517,1325073012710764545,"Byblos, Lebanon"
429,1459240086554304517,1239994491571970049,NYC 
430,1459240086554304517,1169050010899509248,"Chennai, India"
431,1459240086554304517,838837648198414338,Zimbabwe
432,1459240086554304517,1445131045595189254,Algeria
433,1459240086554304517,38105260,"Melbourne, Victoria"
434,1459240086554304517,870518390342811649,India 
435,1459240086554304517,937571611,Jammu And Kashmir/Islamabad
436,1459240086554304517,1442580373678874632,"Santiago, Chile"
437,1459240086554304517,1459806800690221058,"Wyoming, USA"
438,1459240086554304517,1417106674679123976,Pakistan
439,1459240086554304517,2250632233,Ulaanbaatar Mongolia
440,1459240086554304517,1227650775964409857,"Atlanta, GA"
441,1459240086554304517,771284286989217796,allagadda
442,1459240086554304517,3001202519,Kayes Mali
443,1459240086554304517,181656772,"Queens, NYC"
444,1459240086554304517,927563713774682112,"Ayodhya, India"
445,1459240086554304517,1274599584,"Tienen, België"
446,1459240086554304517,949376259326398464,"Mérida, España"
447,1459240086554304517,1452534036547571712,bangladesh
448,1459240086554304517,1327790454373457922,13王朝
449,1459240086554304517,695375397114896384,Ghana
450,1459240086554304517,437480927,Europe
451,1459240086554304517,1459459168490835976,"Ha Noi, Viet Nam"
452,1459240086554304517,452750224,栃木県
453,1459240086554304517,729186620,United States
454,1459240086554304517,1069858424123547650,"Kampala, Uganda"
455,1459240086554304517,1455128301350096897,"Bengaluru, India"
456,1459240086554304517,1258979191,"Stockholm, Sverige"
457,1459240086554304517,149300800,San Francisco
458,1459240086554304517,1219545832661438465,"I2BC, France"
459,1459240086554304517,1459184094227673092,"Jubail, Kingdom of Saudi Arabi"
460,1459240086554304517,247721581,"Pristina, Kosovo"
461,1459240086554304517,323677398,"Trivandrum, India 🇮🇳"
462,1459240086554304517,178736813,"Mulki, Mangalore"
463,1459240086554304517,1178358448108572672,|Dubai
464,1459240086554304517,1072563247369334784,In your heart 💓
465,1459240086554304517,2310309752,"Colombo, Sri Lanka"
466,1459240086554304517,1112589743382913024,"Allahabad, India"
467,1459240086554304517,1045600055250554880,"New Delhi, India"
468,1459240086554304517,1456838520425828354,Tanzania
469,1459240086554304517,701314473328414720,Philippines 🇵🇭
470,1459240086554304517,1400609762283200514,"Washington, USA"
471,1459240086554304517,342907075,"PQUE CENTRAL-VZLA,NY-EEUU,FRAN"
472,1459240086554304517,387582927,Japan
473,1458501583906295813,20421868,South Africa
474,1458501583906295813,1342648539575320576,velala
475,1458501583906295813,918096933838733312,"Bengaluru, India"
476,1458501583906295813,1420196438856851465,"New Jersey, USA"
477,1458501583906295813,1034572631025098754,El Mundo
478,1458501583906295813,1102562510756962304,Wurundjeri Country 
479,1458501583906295813,1442565893259599877,"Rock City, Arkansas"
480,1458501583906295813,1406629316675440647,🌎planet EARTH🌍
481,1458501583906295813,838837648198414338,Zimbabwe
482,1458501583906295813,1445131045595189254,Algeria
483,1458501583906295813,1459878881922633730,"Denver, CO"
484,1458501583906295813,1442580373678874632,"Santiago, Chile"
485,1458501583906295813,1428174983298117632,californicate communistwealth
486,1458501583906295813,100716872,India
487,1458501583906295813,1284349209341128705,"D.C., Seattle, Oregon, Utah"
488,1458501583906295813,342907075,"PQUE CENTRAL-VZLA,NY-EEUU,FRAN"
489,1458501583906295813,592966332,Cdmx
490,1458501583906295813,306930296,"Hamilton, Ontario, Canada"
491,1458501583906295813,497021784,"Accra, Ghana"
492,1458501583906295813,1204495415149813760,"Mwanza, Tanzania"
493,1458501583906295813,1352408177208401922,"New Orleans, LA"
494,1458501583906295813,148405713,"Kolkata, India"
495,1458501583906295813,1459007613333504002,"Madurai North, India"
496,1458501583906295813,799531411,Texas
497,1458501583906295813,1450646752655286275,"Seattle, WA"
498,1458501583906295813,1458455707980746760,Kashi Nagari
499,1458501583906295813,843999904598974465,THENI.TAMILNADU
500,1458501583906295813,1364007687676067841,Japan
501,1458501583906295813,2987974376,Bhawanigarh
502,1458501583906295813,214136788,Seattle
503,1458501583906295813,1152355967901884416,Home
504,1458501583906295813,258991151,"Rio de Janeiro, Brazil"
505,1458501583906295813,2373601517,dalia.bravatti@live.com
506,1458501583906295813,3001202519,Kayes Mali
507,1458501583906295813,870518390342811649,India 
508,1458501583906295813,1452075904004464644,"Haïti, Port-au-Prince"
509,1458501583906295813,1455856238382628865,Marseille
510,1458501583906295813,996969382910754816,Swat
511,1458501583906295813,1152090859904458753,"Bengaluru South, India"
512,1458501583906295813,1260473721543954434,"Pwani, Tanzania"
513,1458501583906295813,930068077013848064,"Liverpool, England"
514,1458501583906295813,1458752672430010372,"Washington, D.C."
515,1458501583906295813,3094232313,Italia
516,1458501583906295813,1039764600592523264,"Basel, Switzerland"
517,1458501583906295813,1450504882952327169,"California, USA"
518,1458501583906295813,1221672282860478464,"Köln, Deutschland"
519,1458501583906295813,323677398,"Trivandrum, India 🇮🇳"
520,1458501583906295813,1455104290368884743,"Paris, France"
521,1458501583906295813,208131218,"Taiz, Yemen."
522,1458501583906295813,1150348362048143360,"Nagpur, India"
523,1458501583906295813,1785583254,World Wide
524,1458448640528183300,1433020752211611652,Rwanda
525,1458448640528183300,1342648539575320576,velala
526,1458448640528183300,35817996,"Seattle, WA"
